Timestamp,Task ID,Machine ID,Operator ID,Task Type,Site Type,Weather,Terrain,Shift,Ambient Temperature (C),Operator Skill,Machine Age (yrs),Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Proximity Distance (m),Seatbelt Status,Safety Alert Triggered,Estimated Time (min),Actual Time (min),anomaly_flag
2025-05-18 17:34:00,T0282,EXC100,OP1005,Trenching,Underground Hard-Rock Mining,Sunny,Flat,Day,20.3,Beginner,4,1506.6,5.0,13,5,8.4,Fastened,No,45,52.5,Normal
2025-05-23 11:00:00,T0283,EXC100,OP1007,Trenching,Construction,Rainy,Flat,Day,35.4,Expert,4,1505.2,1.7,3,18,12.1,Fastened,No,45,57.9,Normal
2025-05-18 23:53:00,T0284,EXC102,OP1005,Material Loading,Mining,Windy,Incline,Day,28.2,Beginner,8,1502.9,7.1,10,58,35.0,Fastened,Yes,30,75.0,Unusual
2025-05-23 18:43:00,T0285,EXC103,OP1004,Trenching,Underground Hard-Rock Mining,Rainy,Incline,Night,24.4,Beginner,3,1537.5,6.8,14,4,20.8,Unfastened,Yes,45,82.8,Normal
2025-05-12 22:48:00,T0286,EXC103,OP1007,Demolition,Mining,Windy,Rocky,Day,27.2,Expert,3,1545.0,6.0,13,19,33.3,Fastened,No,90,107.3,Normal
2025-05-24 23:32:00,T0287,EXC104,OP1004,Material Loading,Underground Hard-Rock Mining,Cloudy,Rocky,Day,18.7,Beginner,6,1529.6,3.0,7,3,13.8,Fastened,No,30,44.3,Normal
2025-05-30 05:43:00,T0288,EXC104,OP1001,Grading,Mining,Rainy,Incline,Day,21.2,Expert,6,1519.3,9.4,14,74,6.5,Fastened,Yes,35,65.3,Unusual
2025-05-23 06:50:00,T0289,EXC105,OP1002,Grading,Underground Hard-Rock Mining,Cloudy,Flat,Day,17.2,Expert,5,1504.5,3.7,7,26,33.7,Fastened,No,35,41.0,Normal
2025-05-28 17:20:00,T0290,EXC103,OP1001,Material Loading,Construction,Rainy,Incline,Day,29.0,Expert,3,1557.8,6.5,13,20,33.4,Fastened,No,30,37.8,Normal
2025-05-28 03:51:00,T0291,EXC105,OP1007,Demolition,Underground Hard-Rock Mining,Cloudy,Flat,Day,23.1,Expert,5,1552.4,4.1,12,0,49.6,Fastened,No,90,85.5,Normal
2025-05-17 09:18:00,T0292,EXC101,OP1001,Grading,Underground Hard-Rock Mining,Windy,Rocky,Day,18.6,Expert,8,1509.3,6.7,11,37,30.4,Fastened,No,35,49.4,Normal
2025-05-21 14:47:00,T0293,EXC103,OP1001,Grading,Mining,Rainy,Flat,Day,29.2,Expert,3,1566.1,2.5,6,4,7.0,Unfastened,Yes,35,44.4,Normal
2025-05-22 01:38:00,T0294,EXC101,OP1000,Trenching,Construction,Sunny,Flat,Day,31.6,Intermediate,8,1501.4,3.6,9,5,27.6,Fastened,No,45,51.4,Normal
2025-05-10 10:10:00,T0295,EXC100,OP1001,Trenching,Underground Hard-Rock Mining,Sunny,Flat,Day,22.1,Expert,4,1506.9,7.3,14,36,40.1,Fastened,No,45,56.4,Unusual
2025-05-03 04:16:00,T0296,EXC100,OP1007,Demolition,Construction,Windy,Rocky,Day,33.5,Expert,4,1500.1,4.7,11,1,22.4,Fastened,No,90,109.0,Normal
2025-05-15 06:13:00,T0297,EXC103,OP1005,Earth Excavation,Underground Hard-Rock Mining,Sunny,Rocky,Day,23.0,Beginner,3,1592.4,4.5,6,50,5.6,Fastened,Yes,60,110.0,Unusual
2025-05-16 19:14:00,T0298,EXC102,OP1005,Earth Excavation,Underground Hard-Rock Mining,Sunny,Incline,Day,18.7,Beginner,8,1525.4,3.5,6,1,33.5,Fastened,No,60,98.4,Normal
2025-05-16 01:16:00,T0299,EXC102,OP1003,Earth Excavation,Underground Hard-Rock Mining,Windy,Flat,Day,21.8,Intermediate,8,1553.2,3.9,10,1,23.5,Fastened,No,60,74.1,Normal
2025-05-18 09:44:00,T0300,EXC101,OP1000,Demolition,Construction,Windy,Flat,Day,20.0,Intermediate,8,1536.5,5.0,12,2,37.8,Fastened,No,90,115.7,Normal
2025-05-12 19:06:00,T0301,EXC102,OP1005,Material Loading,Underground Hard-Rock Mining,Sunny,Flat,Day,18.2,Beginner,8,1549.2,6.6,13,37,6.7,Fastened,No,30,61.8,Normal
2025-05-24 15:31:00,T0302,EXC103,OP1000,Material Loading,Underground Hard-Rock Mining,Windy,Incline,Day,18.8,Intermediate,3,1554.4,6.8,14,0,14.0,Fastened,No,30,42.1,Normal
2025-05-24 15:49:00,T0303,EXC105,OP1003,Earth Excavation,Mining,Rainy,Incline,Night,37.9,Intermediate,5,1536.5,7.4,11,47,35.2,Fastened,Yes,60,106.6,Normal
2025-05-09 11:06:00,T0304,EXC104,OP1004,Demolition,Mining,Windy,Flat,Night,35.8,Beginner,6,1570.2,6.2,9,67,15.7,Fastened,Yes,90,152.0,Unusual
2025-05-22 04:13:00,T0305,EXC104,OP1000,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,21.3,Intermediate,6,1507.7,7.3,14,3,49.9,Fastened,No,45,58.8,Normal
2025-05-26 04:52:00,T0306,EXC105,OP1004,Earth Excavation,Construction,Cloudy,Rocky,Day,26.6,Beginner,5,1561.6,3.5,6,20,8.0,Fastened,No,60,103.1,Normal
2025-05-13 15:28:00,T0307,EXC104,OP1006,Trenching,Underground Hard-Rock Mining,Rainy,Flat,Day,16.4,Beginner,6,1573.4,4.8,11,23,2.6,Fastened,Yes,45,75.4,Normal
2025-05-23 15:43:00,T0308,EXC102,OP1004,Grading,Underground Hard-Rock Mining,Rainy,Incline,Day,20.7,Beginner,8,1590.8,1.4,2,3,18.9,Fastened,No,35,73.0,Normal
2025-05-15 18:20:00,T0309,EXC105,OP1000,Trenching,Underground Hard-Rock Mining,Windy,Flat,Night,21.8,Intermediate,5,1563.0,5.1,14,8,10.2,Fastened,No,45,52.3,Normal
2025-05-08 05:53:00,T0310,EXC101,OP1006,Demolition,Construction,Rainy,Rocky,Day,35.9,Beginner,8,1542.3,8.2,14,54,47.6,Fastened,Yes,90,192.1,Unusual
2025-05-07 01:06:00,T0311,EXC100,OP1006,Demolition,Underground Hard-Rock Mining,Windy,Flat,Day,21.1,Beginner,4,1564.4,1.6,5,2,9.9,Unfastened,Yes,90,135.8,Normal
2025-05-19 03:45:00,T0312,EXC103,OP1000,Material Loading,Construction,Cloudy,Incline,Night,28.7,Intermediate,3,1558.8,1.1,1,14,1.2,Fastened,Yes,30,48.0,Normal
2025-05-28 02:10:00,T0313,EXC105,OP1007,Grading,Underground Hard-Rock Mining,Windy,Incline,Day,24.5,Expert,5,1528.3,5.7,11,5,4.5,Fastened,No,35,40.3,Normal
2025-05-25 16:03:00,T0314,EXC102,OP1004,Grading,Construction,Cloudy,Flat,Night,28.9,Beginner,8,1588.4,4.5,8,36,4.0,Unfastened,Yes,35,55.7,Normal
2025-05-09 01:59:00,T0315,EXC102,OP1004,Earth Excavation,Construction,Windy,Flat,Day,16.8,Beginner,8,1533.0,6.0,14,12,46.9,Fastened,No,60,95.8,Normal
2025-05-03 06:56:00,T0316,EXC102,OP1006,Demolition,Mining,Cloudy,Rocky,Night,35.6,Beginner,8,1509.1,5.0,12,1,21.1,Fastened,No,90,154.1,Normal
2025-05-10 02:35:00,T0317,EXC100,OP1003,Grading,Mining,Rainy,Rocky,Day,30.3,Intermediate,4,1596.3,3.6,7,9,5.3,Fastened,No,35,57.4,Normal
2025-05-30 10:49:00,T0318,EXC104,OP1001,Trenching,Underground Hard-Rock Mining,Cloudy,Incline,Day,19.3,Expert,6,1562.8,4.7,7,30,20.3,Fastened,No,45,63.3,Normal
2025-05-15 20:42:00,T0319,EXC105,OP1002,Material Loading,Underground Hard-Rock Mining,Rainy,Incline,Day,18.2,Expert,5,1518.1,3.4,5,23,21.1,Fastened,No,30,38.9,Normal
2025-05-13 13:50:00,T0320,EXC105,OP1003,Grading,Underground Hard-Rock Mining,Windy,Flat,Day,27.5,Intermediate,5,1515.9,2.9,7,16,18.0,Fastened,No,35,46.5,Normal
2025-05-13 01:30:00,T0321,EXC102,OP1007,Material Loading,Construction,Cloudy,Flat,Day,24.1,Expert,8,1547.2,3.0,7,7,3.9,Fastened,No,30,30.6,Normal
2025-05-16 06:38:00,T0322,EXC103,OP1001,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Night,25.6,Expert,3,1541.2,2.8,5,26,13.4,Unfastened,Yes,30,50.9,Normal
2025-05-05 22:52:00,T0323,EXC100,OP1003,Grading,Construction,Sunny,Flat,Day,34.2,Intermediate,4,1524.3,2.2,6,0,47.1,Fastened,No,35,37.8,Normal
2025-05-20 21:51:00,T0324,EXC101,OP1002,Earth Excavation,Mining,Windy,Flat,Day,23.5,Expert,8,1564.2,3.5,9,0,30.0,Fastened,No,60,68.4,Normal
2025-05-04 14:18:00,T0325,EXC105,OP1000,Material Loading,Mining,Sunny,Rocky,Day,25.8,Intermediate,5,1524.7,1.2,2,11,29.7,Fastened,No,30,43.6,Normal
2025-05-31 02:40:00,T0326,EXC101,OP1003,Grading,Mining,Windy,Flat,Day,25.9,Intermediate,8,1538.7,3.9,8,22,33.3,Fastened,No,35,54.3,Normal
2025-05-15 07:05:00,T0327,EXC104,OP1004,Grading,Mining,Rainy,Rocky,Day,31.7,Beginner,6,1532.0,3.8,9,2,45.2,Unfastened,Yes,35,57.3,Normal
2025-05-18 08:48:00,T0328,EXC101,OP1003,Grading,Underground Hard-Rock Mining,Cloudy,Incline,Day,16.7,Intermediate,8,1538.6,6.4,10,30,20.0,Fastened,No,35,63.2,Normal
2025-05-27 04:36:00,T0329,EXC100,OP1001,Demolition,Underground Hard-Rock Mining,Rainy,Rocky,Night,17.0,Expert,4,1520.7,2.8,4,27,20.6,Fastened,No,90,121.0,Normal
2025-05-04 04:39:00,T0330,EXC100,OP1007,Grading,Mining,Cloudy,Incline,Night,26.8,Expert,4,1514.3,3.6,3,62,24.6,Unfastened,Yes,35,55.2,Unusual
2025-05-15 15:11:00,T0331,EXC101,OP1002,Grading,Underground Hard-Rock Mining,Windy,Rocky,Day,18.5,Expert,8,1591.2,3.7,2,58,16.9,Fastened,Yes,35,69.3,Unusual
2025-05-11 23:54:00,T0332,EXC101,OP1005,Grading,Underground Hard-Rock Mining,Cloudy,Rocky,Day,22.0,Beginner,8,1544.5,3.1,5,22,40.3,Fastened,No,35,66.4,Normal
2025-05-19 11:00:00,T0333,EXC104,OP1000,Grading,Underground Hard-Rock Mining,Cloudy,Incline,Day,22.4,Intermediate,6,1547.5,3.0,6,1,41.1,Fastened,No,35,53.8,Normal
2025-05-05 03:23:00,T0334,EXC100,OP1004,Material Loading,Mining,Cloudy,Incline,Night,37.1,Beginner,4,1598.1,2.9,3,24,44.0,Fastened,No,30,60.6,Normal
2025-05-28 03:37:00,T0335,EXC105,OP1001,Trenching,Underground Hard-Rock Mining,Cloudy,Rocky,Day,20.1,Expert,5,1569.5,8.4,14,56,38.9,Fastened,Yes,45,64.1,Unusual
2025-05-12 01:41:00,T0336,EXC100,OP1003,Demolition,Construction,Sunny,Rocky,Day,28.5,Intermediate,4,1552.8,6.4,13,14,25.6,Fastened,No,90,116.6,Normal
2025-05-15 20:29:00,T0337,EXC102,OP1005,Trenching,Mining,Sunny,Rocky,Night,18.6,Beginner,8,1541.1,3.6,6,4,32.6,Fastened,No,45,66.3,Normal
2025-05-30 00:01:00,T0338,EXC101,OP1006,Grading,Underground Hard-Rock Mining,Sunny,Rocky,Night,10.4,Beginner,8,1531.2,4.4,9,11,10.6,Unfastened,Yes,35,60.1,Normal
2025-05-28 18:20:00,T0339,EXC100,OP1001,Trenching,Underground Hard-Rock Mining,Sunny,Rocky,Night,18.4,Expert,4,1512.0,7.8,14,41,12.0,Fastened,No,45,56.6,Unusual
2025-05-08 10:44:00,T0340,EXC102,OP1001,Material Loading,Mining,Cloudy,Rocky,Day,35.5,Expert,8,1503.6,3.1,6,2,31.4,Fastened,No,30,32.6,Normal
2025-05-09 09:03:00,T0341,EXC105,OP1001,Demolition,Mining,Sunny,Incline,Day,35.7,Expert,5,1586.6,1.6,3,0,2.4,Fastened,Yes,90,99.7,Normal
2025-05-18 03:26:00,T0342,EXC105,OP1007,Trenching,Construction,Sunny,Flat,Night,35.0,Expert,5,1509.7,2.4,5,15,6.5,Fastened,No,45,50.4,Normal
2025-05-14 20:23:00,T0343,EXC102,OP1003,Earth Excavation,Mining,Rainy,Flat,Day,21.1,Intermediate,8,1541.7,5.7,14,11,40.5,Fastened,No,60,86.0,Normal
2025-05-05 11:20:00,T0344,EXC105,OP1006,Trenching,Construction,Cloudy,Flat,Day,38.5,Beginner,5,1567.4,6.7,14,49,1.5,Fastened,Yes,45,80.7,Normal
2025-05-20 12:41:00,T0345,EXC100,OP1004,Grading,Mining,Sunny,Rocky,Day,29.0,Beginner,4,1585.4,3.7,8,4,41.9,Unfastened,Yes,35,52.2,Normal
2025-05-09 13:22:00,T0346,EXC103,OP1006,Demolition,Underground Hard-Rock Mining,Cloudy,Rocky,Day,22.0,Beginner,3,1539.3,6.9,14,11,22.6,Fastened,No,90,146.2,Normal
2025-05-08 19:31:00,T0347,EXC105,OP1005,Earth Excavation,Mining,Windy,Rocky,Day,36.6,Beginner,5,1522.1,0.5,1,0,47.8,Fastened,No,60,99.1,Unusual
2025-05-28 22:46:00,T0348,EXC104,OP1003,Material Loading,Mining,Sunny,Flat,Day,32.1,Intermediate,6,1582.9,2.7,7,19,31.6,Fastened,No,30,29.6,Normal
2025-05-25 17:08:00,T0349,EXC100,OP1001,Earth Excavation,Underground Hard-Rock Mining,Sunny,Incline,Night,27.9,Expert,4,1506.9,1.4,1,16,46.4,Fastened,No,60,76.7,Normal
2025-05-22 09:15:00,T0350,EXC105,OP1004,Grading,Mining,Sunny,Rocky,Night,32.1,Beginner,5,1565.8,2.7,3,20,41.3,Fastened,No,35,62.1,Normal
2025-05-05 07:20:00,T0351,EXC105,OP1007,Material Loading,Construction,Rainy,Rocky,Day,17.1,Expert,5,1519.9,5.3,12,0,16.1,Fastened,No,30,39.7,Normal
2025-05-15 18:26:00,T0352,EXC105,OP1004,Earth Excavation,Construction,Sunny,Flat,Day,27.1,Beginner,5,1591.1,1.5,2,10,6.0,Fastened,No,60,79.4,Normal
2025-05-17 11:05:00,T0353,EXC105,OP1007,Trenching,Mining,Cloudy,Flat,Day,27.9,Expert,5,1587.7,3.7,10,3,16.7,Fastened,No,45,50.9,Normal
2025-05-07 10:46:00,T0354,EXC101,OP1003,Material Loading,Underground Hard-Rock Mining,Windy,Incline,Day,18.7,Intermediate,8,1531.4,6.1,11,12,21.5,Fastened,No,30,45.2,Normal
2025-05-01 08:33:00,T0355,EXC103,OP1005,Earth Excavation,Mining,Rainy,Incline,Day,30.7,Beginner,3,1576.2,1.1,1,7,39.9,Fastened,No,60,115.2,Normal
2025-05-07 16:21:00,T0356,EXC103,OP1005,Demolition,Construction,Rainy,Flat,Day,36.6,Beginner,3,1540.2,4.9,10,17,33.3,Fastened,No,90,141.4,Normal
2025-05-30 15:17:00,T0357,EXC101,OP1002,Trenching,Underground Hard-Rock Mining,Rainy,Flat,Night,14.5,Expert,8,1596.7,5.2,13,10,40.4,Fastened,No,45,64.5,Normal
2025-05-26 01:09:00,T0358,EXC103,OP1001,Trenching,Construction,Sunny,Rocky,Night,33.4,Expert,3,1524.2,3.5,7,9,47.0,Fastened,No,45,48.1,Normal
2025-05-21 23:58:00,T0359,EXC101,OP1003,Grading,Underground Hard-Rock Mining,Rainy,Rocky,Night,18.8,Intermediate,8,1517.8,2.5,2,7,30.1,Fastened,No,35,54.5,Normal
2025-05-29 08:55:00,T0360,EXC105,OP1002,Grading,Mining,Cloudy,Incline,Day,18.0,Expert,5,1535.6,2.3,5,4,27.0,Fastened,No,35,41.9,Normal
2025-05-26 07:50:00,T0361,EXC104,OP1002,Earth Excavation,Mining,Rainy,Flat,Night,32.1,Expert,6,1573.9,5.1,7,61,46.5,Fastened,Yes,60,80.2,Unusual
2025-05-03 12:00:00,T0362,EXC101,OP1001,Earth Excavation,Underground Hard-Rock Mining,Sunny,Rocky,Night,23.0,Expert,8,1548.2,3.8,7,18,48.5,Fastened,No,60,68.1,Normal
2025-05-02 19:24:00,T0363,EXC101,OP1002,Grading,Construction,Sunny,Rocky,Day,29.2,Expert,8,1502.5,5.2,12,13,17.1,Fastened,No,35,37.4,Normal
2025-05-07 17:27:00,T0364,EXC103,OP1007,Demolition,Mining,Rainy,Rocky,Night,30.5,Expert,3,1575.0,3.4,6,16,25.4,Fastened,No,90,119.2,Normal
2025-05-10 14:00:00,T0365,EXC105,OP1001,Demolition,Construction,Windy,Rocky,Night,30.1,Expert,5,1574.1,3.7,8,7,17.2,Fastened,No,90,107.4,Normal
2025-05-31 03:26:00,T0366,EXC100,OP1007,Material Loading,Mining,Rainy,Rocky,Day,25.8,Expert,4,1550.5,2.2,4,9,20.4,Fastened,No,30,43.0,Normal
2025-05-29 22:22:00,T0367,EXC100,OP1004,Demolition,Construction,Rainy,Incline,Day,29.7,Beginner,4,1557.8,3.6,6,21,31.1,Fastened,No,90,173.6,Normal
2025-05-18 13:18:00,T0368,EXC100,OP1003,Material Loading,Construction,Rainy,Rocky,Night,32.1,Intermediate,4,1560.1,4.2,8,14,10.5,Fastened,No,30,52.8,Normal
2025-05-16 16:23:00,T0369,EXC103,OP1000,Trenching,Mining,Sunny,Rocky,Night,34.6,Intermediate,3,1525.0,6.4,13,4,5.6,Fastened,No,45,58.6,Normal
2025-05-04 13:23:00,T0370,EXC104,OP1001,Demolition,Construction,Rainy,Incline,Day,31.1,Expert,6,1593.3,4.1,8,8,10.0,Fastened,No,90,127.7,Normal
2025-05-03 06:12:00,T0371,EXC104,OP1000,Trenching,Construction,Cloudy,Incline,Day,21.9,Intermediate,6,1562.5,3.0,4,28,11.7,Fastened,No,45,69.7,Normal
2025-05-16 18:36:00,T0372,EXC104,OP1007,Demolition,Underground Hard-Rock Mining,Sunny,Incline,Day,22.6,Expert,6,1513.0,8.5,14,29,2.2,Unfastened,Yes,90,104.1,Unusual
2025-05-29 14:43:00,T0373,EXC104,OP1001,Earth Excavation,Mining,Windy,Flat,Night,35.7,Expert,6,1513.4,5.1,14,4,24.7,Fastened,No,60,71.9,Normal
2025-05-21 05:02:00,T0374,EXC100,OP1007,Demolition,Underground Hard-Rock Mining,Windy,Rocky,Day,16.6,Expert,4,1523.6,2.4,5,10,46.0,Fastened,No,90,107.0,Normal
2025-05-29 16:15:00,T0375,EXC100,OP1003,Grading,Mining,Rainy,Incline,Day,32.3,Intermediate,4,1554.3,4.9,9,7,20.0,Fastened,No,35,52.8,Normal
2025-05-20 11:15:00,T0376,EXC103,OP1001,Grading,Construction,Sunny,Rocky,Day,40.6,Expert,3,1566.4,0.9,1,10,8.0,Fastened,No,35,37.8,Normal
2025-05-05 02:45:00,T0377,EXC105,OP1005,Grading,Underground Hard-Rock Mining,Sunny,Flat,Day,22.6,Beginner,5,1513.1,5.0,14,0,49.0,Fastened,No,35,46.2,Normal
2025-05-09 13:51:00,T0378,EXC103,OP1000,Trenching,Mining,Windy,Incline,Night,16.4,Intermediate,3,1544.4,6.8,14,9,21.1,Fastened,No,45,66.8,Normal
2025-05-09 16:06:00,T0379,EXC101,OP1003,Demolition,Underground Hard-Rock Mining,Windy,Incline,Night,12.7,Intermediate,8,1546.9,7.3,13,21,9.2,Fastened,No,90,148.3,Normal
2025-05-29 16:58:00,T0380,EXC103,OP1004,Earth Excavation,Mining,Windy,Incline,Night,30.6,Beginner,3,1534.3,5.2,10,12,13.1,Fastened,No,60,105.0,Normal
2025-05-06 21:54:00,T0381,EXC102,OP1003,Demolition,Mining,Windy,Flat,Day,29.5,Intermediate,8,1560.6,2.5,6,12,28.3,Fastened,No,90,116.9,Normal
2025-05-28 10:12:00,T0382,EXC100,OP1002,Grading,Construction,Rainy,Incline,Night,25.5,Expert,4,1589.4,5.7,10,13,23.9,Fastened,No,35,51.5,Normal
2025-05-11 03:34:00,T0383,EXC100,OP1005,Demolition,Mining,Cloudy,Flat,Day,28.0,Beginner,4,1544.8,4.1,9,11,13.3,Fastened,No,90,123.8,Normal
2025-05-18 06:22:00,T0384,EXC105,OP1007,Material Loading,Mining,Sunny,Flat,Night,28.7,Expert,5,1500.6,3.3,2,55,47.1,Fastened,Yes,30,52.1,Unusual
2025-05-25 15:44:00,T0385,EXC102,OP1000,Trenching,Construction,Cloudy,Incline,Night,39.9,Intermediate,8,1540.6,7.1,13,1,3.4,Unfastened,Yes,45,62.5,Normal
2025-05-16 05:20:00,T0386,EXC103,OP1002,Trenching,Construction,Sunny,Incline,Day,28.5,Expert,3,1538.5,5.9,12,5,39.9,Fastened,No,45,50.8,Normal
2025-05-26 08:40:00,T0387,EXC100,OP1004,Demolition,Construction,Sunny,Incline,Day,27.6,Beginner,4,1551.3,6.6,14,1,32.9,Fastened,No,90,139.3,Normal
2025-05-19 10:23:00,T0388,EXC105,OP1005,Trenching,Construction,Cloudy,Rocky,Day,32.6,Beginner,5,1558.1,3.9,9,5,48.3,Fastened,No,45,67.8,Normal
2025-05-11 11:44:00,T0389,EXC103,OP1003,Trenching,Construction,Cloudy,Rocky,Day,28.5,Intermediate,3,1510.6,3.4,8,2,2.9,Fastened,Yes,45,59.7,Normal
2025-05-20 07:13:00,T0390,EXC103,OP1005,Grading,Construction,Cloudy,Rocky,Day,30.8,Beginner,3,1557.7,5.4,10,30,0.9,Fastened,Yes,35,67.6,Normal
2025-05-21 04:36:00,T0391,EXC102,OP1001,Trenching,Underground Hard-Rock Mining,Windy,Rocky,Night,13.4,Expert,8,1593.8,5.0,6,61,10.4,Unfastened,Yes,45,78.5,Unusual
2025-05-05 01:35:00,T0392,EXC103,OP1001,Trenching,Mining,Cloudy,Rocky,Night,22.4,Expert,3,1572.2,3.6,9,4,47.8,Fastened,No,45,45.2,Normal
2025-05-17 14:24:00,T0393,EXC105,OP1004,Material Loading,Mining,Cloudy,Flat,Night,28.0,Beginner,5,1568.7,3.5,8,5,49.7,Fastened,No,30,40.0,Normal
2025-05-09 21:38:00,T0394,EXC101,OP1002,Material Loading,Underground Hard-Rock Mining,Cloudy,Incline,Night,25.5,Expert,8,1598.4,3.8,5,23,8.2,Fastened,No,30,50.1,Normal
2025-05-03 14:47:00,T0395,EXC104,OP1007,Material Loading,Mining,Cloudy,Rocky,Day,30.9,Expert,6,1563.2,1.7,2,11,22.7,Unfastened,Yes,30,39.5,Normal
2025-05-03 04:25:00,T0396,EXC100,OP1001,Grading,Underground Hard-Rock Mining,Cloudy,Flat,Day,21.0,Expert,4,1516.4,2.8,7,2,6.1,Fastened,No,35,37.3,Normal
2025-05-08 04:19:00,T0397,EXC104,OP1000,Demolition,Mining,Sunny,Rocky,Night,33.6,Intermediate,6,1508.5,2.6,5,11,27.5,Fastened,No,90,120.1,Normal
2025-05-18 09:02:00,T0398,EXC105,OP1000,Material Loading,Construction,Rainy,Rocky,Day,26.1,Intermediate,5,1526.7,3.1,5,20,4.2,Fastened,No,30,52.3,Normal
2025-05-03 14:25:00,T0399,EXC102,OP1004,Trenching,Underground Hard-Rock Mining,Windy,Rocky,Night,20.5,Beginner,8,1582.1,3.5,5,36,6.1,Fastened,No,45,84.0,Normal
2025-05-27 07:00:00,T0400,EXC102,OP1001,Grading,Underground Hard-Rock Mining,Rainy,Flat,Night,26.7,Expert,8,1502.5,3.6,10,1,1.6,Fastened,Yes,35,35.6,Normal
2025-05-04 01:22:00,T0401,EXC101,OP1006,Material Loading,Underground Hard-Rock Mining,Sunny,Incline,Day,26.2,Beginner,8,1575.2,1.9,4,0,41.4,Fastened,No,30,47.1,Normal
2025-05-07 08:12:00,T0402,EXC101,OP1000,Trenching,Construction,Windy,Flat,Night,39.2,Intermediate,8,1527.5,2.1,4,14,34.3,Fastened,No,45,51.5,Normal
2025-05-03 08:52:00,T0403,EXC105,OP1001,Grading,Mining,Rainy,Rocky,Day,32.1,Expert,5,1597.3,3.4,7,13,37.0,Fastened,No,35,60.6,Normal
2025-05-15 17:17:00,T0404,EXC100,OP1005,Material Loading,Mining,Windy,Flat,Day,30.2,Beginner,4,1533.4,5.0,8,48,42.3,Unfastened,Yes,30,60.0,Normal
2025-05-31 03:18:00,T0405,EXC100,OP1001,Demolition,Mining,Windy,Incline,Day,34.1,Expert,4,1587.0,6.7,13,4,29.6,Unfastened,Yes,90,112.8,Normal
2025-05-22 14:13:00,T0406,EXC100,OP1004,Earth Excavation,Mining,Sunny,Incline,Night,27.0,Beginner,4,1596.7,7.7,13,26,33.9,Fastened,No,60,108.8,Unusual
2025-05-30 10:25:00,T0407,EXC100,OP1003,Material Loading,Construction,Rainy,Rocky,Day,24.3,Intermediate,4,1510.6,2.2,3,18,39.0,Fastened,No,30,51.4,Normal
2025-05-19 00:41:00,T0408,EXC105,OP1003,Demolition,Underground Hard-Rock Mining,Windy,Flat,Day,19.2,Intermediate,5,1543.2,1.5,5,0,9.2,Fastened,No,90,110.3,Normal
2025-05-04 18:37:00,T0409,EXC103,OP1007,Demolition,Mining,Rainy,Flat,Day,26.6,Expert,3,1575.4,1.1,3,5,34.3,Fastened,No,90,107.5,Normal
2025-05-13 13:06:00,T0410,EXC102,OP1004,Demolition,Underground Hard-Rock Mining,Rainy,Rocky,Night,24.7,Beginner,8,1590.6,1.8,2,16,44.8,Fastened,No,90,171.7,Normal
2025-05-16 18:52:00,T0411,EXC101,OP1007,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Rocky,Day,22.5,Expert,8,1546.9,1.4,3,7,7.6,Fastened,No,60,71.8,Normal
2025-05-02 08:40:00,T0412,EXC102,OP1004,Material Loading,Mining,Sunny,Flat,Day,25.4,Beginner,8,1508.7,3.4,4,34,34.0,Fastened,No,30,45.7,Normal
2025-05-25 16:39:00,T0413,EXC104,OP1003,Trenching,Mining,Sunny,Incline,Day,20.8,Intermediate,6,1518.3,7.0,14,12,11.7,Fastened,No,45,60.1,Normal
2025-05-29 03:24:00,T0414,EXC103,OP1001,Grading,Underground Hard-Rock Mining,Sunny,Rocky,Day,18.3,Expert,3,1531.0,0.8,1,2,12.3,Fastened,No,35,37.6,Normal
2025-05-04 01:47:00,T0415,EXC101,OP1003,Earth Excavation,Mining,Rainy,Flat,Day,25.2,Intermediate,8,1571.9,5.9,13,22,23.2,Fastened,No,60,87.6,Normal
2025-05-25 11:57:00,T0416,EXC101,OP1004,Trenching,Underground Hard-Rock Mining,Rainy,Rocky,Day,22.9,Beginner,8,1580.5,6.0,13,6,25.4,Fastened,No,45,85.9,Normal
2025-05-17 01:23:00,T0417,EXC105,OP1004,Demolition,Mining,Cloudy,Flat,Day,30.8,Beginner,5,1521.3,6.5,13,33,4.9,Fastened,No,90,129.2,Normal
2025-05-13 10:28:00,T0418,EXC103,OP1006,Material Loading,Underground Hard-Rock Mining,Cloudy,Flat,Day,31.1,Beginner,3,1514.4,4.6,12,2,42.2,Fastened,No,30,41.7,Normal
2025-05-29 17:37:00,T0419,EXC103,OP1001,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,18.9,Expert,3,1536.2,3.7,7,7,31.9,Unfastened,Yes,45,55.6,Normal
2025-05-19 20:51:00,T0420,EXC100,OP1001,Trenching,Mining,Windy,Rocky,Day,34.5,Expert,4,1591.0,1.0,2,3,36.9,Fastened,No,45,56.1,Normal
2025-05-27 11:15:00,T0421,EXC101,OP1005,Earth Excavation,Mining,Cloudy,Incline,Night,28.7,Beginner,8,1576.2,5.3,8,23,31.8,Fastened,No,60,113.0,Normal
